année,type de zone administrative,nom,population,cog (code officiel géographique),url,frais de séjour et d'hébergement,taxe départementale de publicité foncière et droits d'enregistrement,dotation globale de fonctionnement,dotations et participations,apa,imposition forfaitaire sur les entreprises de réseau - base nette imposée,imposition forfaitaire sur les entreprises de réseau - réductions de bases accordées sur délibérations,imposition forfaitaire sur les entreprises de réseau - taux,imposition forfaitaire sur les entreprises de réseau - produits,cotisation valeur ajoutée des entreprises - base nette imposée,cotisation valeur ajoutée des entreprises - réductions de bases accordées sur délibérations,cotisation valeur ajoutée des entreprises - taux,cotisation valeur ajoutée des entreprises - produits,taxe professionnelle - base nette imposée,taxe professionnelle - réductions de bases accordées sur délibérations,taxe professionnelle - taux,taxe professionnelle - produits,compensation-relais 2010 - base nette imposée,compensation-relais 2010 - réductions de bases accordées sur délibérations,compensation-relais 2010 - taux,compensation-relais 2010 - produits,annuité des dettes bancaires et assimilées,encours des dettes bancaires et assimilées,caf nette du remboursement en capital des emprunts,remboursement d'emprunts et dettes assimilées,dépenses d'équipement,fctva,charges financières,= besoin ou capacité de financement de la section d'investissement = e,résultat d'ensemble = r - e,taxe d'habitation - base nette imposée,taxe d'habitation - réductions de bases accordées sur délibérations,taxe d'habitation - taux,taxe d'habitation - produits,aides à la personne,total des ressources d'investissement budgétaires = c,dépenses d'investissement directes,total des emplois d'investissement = d,taxe foncière sur les propriétés non bâties - base nette imposée,taxe foncière sur les propriétés non bâties - réductions de bases accordées sur délibérations,taxe foncière sur les propriétés non bâties - taux,taxe foncière sur les propriétés non bâties - produits,emprunts bancaires et dettes assimilées,impôts locaux,contributions obligatoires et participations,resultat comptable = a - b = r,total des charges de fonctionnement = b,charges de fonctionnement réelles,produits de fonctionnement réels,total des produits de fonctionnement = a,autres impôts et taxes,subventions d'équipement versées,pch,taxe foncière sur les propriétés bâties - base nette imposée,taxe foncière sur les propriétés bâties - réductions de bases accordées sur délibérations,taxe foncière sur les propriétés bâties - taux,taxe foncière sur les propriétés bâties - produits,achats et charges externes,attributions de péréquation et de compensation,subventions reçues,fiscalité reversée,besoin ou capacité de financement résiduel de la section d'investissement = d - c,rsa,capacité d'autofinancement = caf,produits des cessions d'immobilisations,charge de personnel,subventions,subventions et contingents,excédent brut de fonctionnement,solde des opérations pour le compte de tiers,tipp,fonds de roulement
2009,department,MORBIHAN,694821,056,http://alize2.finances.gouv.fr/departements/detail.php?dep=056&exercice=2009,72049000.0,51938000.0,143335000.0,198754000.0,61618000.0,,,,,,,,,939134000.0,11403000.0,0.0759,71281000.0,,,,,33810000.0,237896000.0,26793000.0,,,22781000.0,7084000.0,-33274000.0,101508000.0,913657000.0,0.0,0.07769999999999999,70993000.0,134546000.0,274536000.0,70272000.0,238128000.0,3110000.0,0.0,0.26539999999999997,826000.0,44000000.0,220419000.0,55072000.0,68234000.0,498321000.0,448667000.0,561416000.0,566555000.0,131872000.0,102339000.0,7997000.0,663989000.0,2000.0,0.1165,77352000.0,48189000.0,12737000.0,15777000.0,0.0,-36407000.0,23470000.0,112749000.0,2215000.0,101374000.0,24425000.0,290730000.0,,,38555000.0,
2009,department,ILLE-ET-VILAINE,945851,035,http://alize2.finances.gouv.fr/departements/detail.php?dep=035&exercice=2009,133006000.0,64764000.0,161736000.0,222487000.0,76094000.0,,,,,,,,,1718493000.0,2392000.0,0.0971,166864000.0,,,,,51203000.0,506397000.0,38917000.0,,,27195000.0,15093000.0,-17093000.0,42756000.0,1004753000.0,0.0,0.08990000000000001,90327000.0,161857000.0,364050000.0,107829000.0,346515000.0,3206000.0,0.0,0.19329999999999997,620000.0,116000000.0,346047000.0,71842000.0,25664000.0,704124000.0,645027000.0,726397000.0,729788000.0,162534000.0,91295000.0,12149000.0,796786000.0,0.0,0.1047,83427000.0,60766000.0,9515000.0,16028000.0,0.0,-17535000.0,26738000.0,81370000.0,563000.0,143319000.0,48583000.0,424259000.0,,,42977000.0,
2009,department,FINISTERE,883001,029,http://alize2.finances.gouv.fr/departements/detail.php?dep=029&exercice=2009,133588000.0,57002000.0,200287000.0,275372000.0,98247000.0,,,,,,,,,1111636000.0,6476000.0,0.0851,94601000.0,,,,,25856000.0,213971000.0,22018000.0,,,20698000.0,3896000.0,-33426000.0,66566000.0,1075322000.0,0.0,0.08810000000000001,94736000.0,199640000.0,303731000.0,86990000.0,270305000.0,4166000.0,0.0,0.2278,950000.0,60000000.0,266116000.0,55302000.0,33140000.0,696099000.0,655310000.0,721913000.0,729240000.0,158341000.0,58663000.0,12773000.0,812296000.0,192000.0,0.0958,77821000.0,76332000.0,13724000.0,16805000.0,0.0,-33426000.0,31241000.0,66603000.0,467000.0,141639000.0,40492000.0,432034000.0,,,53048000.0,
2009,department,COTES-D'ARMOR,570861,022,http://alize2.finances.gouv.fr/departements/detail.php?dep=022&exercice=2009,64593000.0,35927000.0,119664000.0,171619000.0,55320000.0,,,,,,,,,689122000.0,10324000.0,0.1133,78078000.0,,,,,31603000.0,293907000.0,23102000.0,,,25301000.0,8674000.0,-15191000.0,41053000.0,534759000.0,0.0,0.1137,60802000.0,107728000.0,211235000.0,64583000.0,195727000.0,2123000.0,0.0,0.4378,931000.0,51000000.0,201942000.0,41322000.0,25862000.0,467627000.0,436139000.0,488676000.0,493488000.0,106994000.0,50714000.0,9592000.0,444885000.0,460000.0,0.1323,58858000.0,53927000.0,10771000.0,19287000.0,0.0,-15509000.0,16949000.0,52537000.0,62000.0,116707000.0,34172000.0,255346000.0,,,30815000.0,
2009,department,VIENNE,418460,086,http://alize2.finances.gouv.fr/departements/detail.php?dep=086&exercice=2009,52780000.0,23003000.0,76143000.0,112691000.0,31300000.0,,,,,,,,,733803000.0,415000.0,0.0812,59585000.0,,,,,17643000.0,162003000.0,13529000.0,,,9523000.0,4333000.0,-12857000.0,40258000.0,396783000.0,0.0,0.0793,31472000.0,88602000.0,145123000.0,40820000.0,132076000.0,1071000.0,0.0,0.1825,195000.0,27000000.0,118852000.0,23855000.0,27401000.0,309562000.0,287610000.0,333356000.0,336962000.0,84663000.0,33874000.0,5828000.0,332371000.0,0.0,0.0926,30777000.0,40286000.0,5798000.0,10677000.0,0.0,-13047000.0,23560000.0,45747000.0,1955000.0,63270000.0,11370000.0,178288000.0,,,34075000.0,
2009,department,DEUX-SEVRES,359711,079,http://alize2.finances.gouv.fr/departements/detail.php?dep=079&exercice=2009,50416000.0,18385000.0,75738000.0,105778000.0,34612000.0,,,,,,,,,522063000.0,8678000.0,0.0964,50326000.0,,,,,17286000.0,186823000.0,11711000.0,,,14616000.0,5609000.0,-18111000.0,29588000.0,323467000.0,0.0,0.0929,30050000.0,68146000.0,124249000.0,44082000.0,105961000.0,634000.0,0.0,0.36310000000000003,230000.0,30000000.0,114747000.0,32287000.0,11477000.0,283913000.0,266830000.0,291117000.0,295390000.0,61610000.0,18842000.0,5856000.0,264332000.0,0.0,0.1243,32857000.0,31003000.0,6632000.0,5974000.0,0.0,-18288000.0,10985000.0,24286000.0,1452000.0,66334000.0,10406000.0,163372000.0,,,18183000.0,
2009,department,CHARENTE-MARITIME,598915,017,http://alize2.finances.gouv.fr/departements/detail.php?dep=017&exercice=2009,89683000.0,61224000.0,118584000.0,176999000.0,58945000.0,,,,,,,,,651095000.0,2619000.0,0.0885,57621000.0,,,,,38860000.0,373562000.0,30010000.0,,,25760000.0,9445000.0,-60614000.0,69196000.0,809304000.0,0.0,0.0675,54629000.0,144638000.0,260270000.0,81445000.0,197005000.0,2367000.0,0.0,0.27649999999999997,654000.0,96465000.0,192464000.0,72449000.0,8582000.0,552981000.0,503495000.0,557640000.0,561563000.0,161190000.0,65755000.0,7435000.0,576140000.0,1212000.0,0.1328,76513000.0,53323000.0,12235000.0,14251000.0,0.0,-63265000.0,31068000.0,54145000.0,806000.0,99777000.0,27442000.0,336642000.0,,,54622000.0,
2009,department,CHARENTE,347037,016,http://alize2.finances.gouv.fr/departements/detail.php?dep=016&exercice=2009,53186000.0,16819000.0,71666000.0,105838000.0,39352000.0,,,,,,,,,629801000.0,1581000.0,0.1076,67767000.0,,,,,22866000.0,232300000.0,16666000.0,,,11752000.0,6414000.0,-9519000.0,20688000.0,342978000.0,0.0,0.0755,25895000.0,91771000.0,144558000.0,41188000.0,136989000.0,981000.0,0.0,0.33130000000000004,326000.0,39320000.0,142329000.0,25761000.0,11169000.0,329713000.0,305595000.0,338455000.0,340882000.0,72843000.0,29548000.0,7787000.0,290289000.0,36000.0,0.1609,46709000.0,30973000.0,6946000.0,6152000.0,0.0,-7568000.0,21221000.0,32860000.0,180000.0,72774000.0,20546000.0,194065000.0,,,32478000.0,
2009,department,GIRONDE,1393758,033,http://alize2.finances.gouv.fr/departements/detail.php?dep=033&exercice=2009,202071000.0,121630000.0,205492000.0,305264000.0,115033000.0,,,,,,,,,2171475000.0,7508000.0,0.0987,214331000.0,,,,,31426000.0,375729000.0,23681000.0,,,35417000.0,9044000.0,-30227000.0,74899000.0,1747598000.0,0.0,0.0703,122846000.0,327278000.0,460454000.0,168488000.0,430573000.0,5920000.0,0.0,0.18170000000000003,1077000.0,136427000.0,467856000.0,149217000.0,44672000.0,1115704000.0,1068468000.0,1153994000.0,1160376000.0,328430000.0,96249000.0,31819000.0,1445068000.0,0.0,0.09,130060000.0,94526000.0,16754000.0,21435000.0,0.0,-29882000.0,68870000.0,85526000.0,1740000.0,214663000.0,47407000.0,746634000.0,,,119286000.0,
2009,department,LOT-ET-GARONNE,322292,047,http://alize2.finances.gouv.fr/departements/detail.php?dep=047&exercice=2009,70078000.0,16809000.0,66225000.0,99991000.0,36940000.0,,,,,,,,,410791000.0,7371000.0,0.1159,47611000.0,,,,,40675000.0,144484000.0,36263000.0,,,14112000.0,4584000.0,-5829000.0,29502000.0,310070000.0,0.0,0.0892,27658000.0,81453000.0,158635000.0,43343000.0,152806000.0,831000.0,0.0,0.6451,537000.0,43750000.0,119757000.0,24717000.0,23672000.0,281299000.0,261274000.0,302914000.0,304971000.0,65220000.0,29636000.0,6058000.0,262950000.0,0.0,0.1725,45359000.0,24435000.0,11732000.0,4785000.0,0.0,-5829000.0,19146000.0,41640000.0,97000.0,43910000.0,9060000.0,187276000.0,,,27843000.0,
2009,department,PYRENEES-ATLANTIQUES,636849,064,http://alize2.finances.gouv.fr/departements/detail.php?dep=064&exercice=2009,109761000.0,53204000.0,122842000.0,169471000.0,52508000.0,,,,,,,,,999539000.0,5780000.0,0.08929999999999999,89261000.0,,,,,20903000.0,164556000.0,15608000.0,,,27870000.0,5394000.0,2858000.0,68874000.0,871341000.0,0.0,0.0784,68314000.0,124859000.0,222022000.0,97359000.0,223845000.0,2488000.0,0.0,0.20120000000000002,500000.0,16000000.0,223626000.0,58509000.0,71732000.0,512083000.0,468764000.0,577560000.0,583815000.0,150200000.0,78347000.0,7084000.0,706298000.0,15000.0,0.08990000000000001,63497000.0,48482000.0,8962000.0,20694000.0,0.0,1823000.0,25401000.0,108796000.0,492000.0,87158000.0,30411000.0,326497000.0,,,49223000.0,
2009,department,LANDES,362827,040,http://alize2.finances.gouv.fr/departements/detail.php?dep=040&exercice=2009,60943000.0,28559000.0,77602000.0,109663000.0,37693000.0,,,,,,,,,648686000.0,8335000.0,0.092,59679000.0,,,,,2807000.0,75243000.0,1613000.0,,,20743000.0,1245000.0,80000.0,12908000.0,415912000.0,0.0,0.0776,32275000.0,81075000.0,154453000.0,105931000.0,153087000.0,1880000.0,0.0,0.23739999999999997,446000.0,53000000.0,123468000.0,30754000.0,12988000.0,330889000.0,308083000.0,339677000.0,343876000.0,88816000.0,35653000.0,5025000.0,346097000.0,410000.0,0.0873,30215000.0,40834000.0,6664000.0,11400000.0,0.0,-1367000.0,12709000.0,31594000.0,19000.0,64807000.0,26110000.0,200111000.0,,,26234000.0,
2009,department,DORDOGNE,404052,024,http://alize2.finances.gouv.fr/departements/detail.php?dep=024&exercice=2009,57275000.0,24138000.0,106282000.0,146556000.0,45969000.0,,,,,,,,,502190000.0,5186000.0,0.1052,52830000.0,,,,,42282000.0,376697000.0,34144000.0,,,19448000.0,8885000.0,-11854000.0,34716000.0,434725000.0,0.0,0.0668,29040000.0,88122000.0,172879000.0,74006000.0,160952000.0,1139000.0,0.0,0.6143,700000.0,57902000.0,141864000.0,34071000.0,22861000.0,379193000.0,339023000.0,388782000.0,402055000.0,89504000.0,29987000.0,5890000.0,328196000.0,1890000.0,0.17620000000000002,57828000.0,43462000.0,8537000.0,11835000.0,0.0,-11927000.0,16318000.0,49759000.0,502000.0,85277000.0,16281000.0,199228000.0,,,34823000.0,
2009,department,GERS,181375,032,http://alize2.finances.gouv.fr/departements/detail.php?dep=032&exercice=2009,35517000.0,10186000.0,53144000.0,80890000.0,30088000.0,,,,,,,,,210733000.0,558000.0,0.15789999999999998,33275000.0,,,,,13430000.0,122853000.0,9576000.0,,,7667000.0,3892000.0,-9103000.0,14806000.0,123936000.0,0.0,0.1188,14724000.0,49383000.0,86263000.0,24626000.0,77109000.0,293000.0,0.0,0.903,265000.0,20000000.0,83904000.0,15596000.0,5703000.0,207953000.0,187326000.0,213129000.0,213656000.0,37619000.0,14380000.0,2916000.0,112214000.0,1000.0,0.23309999999999997,26157000.0,21918000.0,8110000.0,6253000.0,0.0,-9154000.0,7588000.0,25803000.0,16000.0,50303000.0,6220000.0,111053000.0,,,11032000.0,
2009,department,HAUTE-GARONNE,1186330,031,http://alize2.finances.gouv.fr/departements/detail.php?dep=031&exercice=2009,176060000.0,99418000.0,167071000.0,229478000.0,102161000.0,,,,,,,,,2118040000.0,3289000.0,0.122,258402000.0,,,,,256503000.0,653133000.0,243305000.0,,,47950000.0,13832000.0,-34060000.0,189006000.0,1282657000.0,0.0,0.09050000000000001,116081000.0,263150000.0,866283000.0,190216000.0,819138000.0,1905000.0,0.0,0.6053999999999999,1153000.0,312000000.0,554207000.0,62753000.0,154946000.0,1024972000.0,930237000.0,1114830000.0,1179918000.0,293125000.0,157949000.0,21968000.0,1277151000.0,1379000.0,0.1316,168075000.0,120735000.0,16648000.0,15347000.0,0.0,-47145000.0,58568000.0,184593000.0,683000.0,238320000.0,45432000.0,555001000.0,,,126018000.0,
2009,department,ARIEGE,146289,009,http://alize2.finances.gouv.fr/departements/detail.php?dep=009&exercice=2009,22933000.0,7636000.0,40789000.0,59598000.0,19122000.0,,,,,,,,,211532000.0,14418000.0,0.14859999999999998,31433000.0,,,,,9417000.0,27882000.0,8650000.0,,,5593000.0,791000.0,-509000.0,20995000.0,158210000.0,0.0,0.0751,11882000.0,44584000.0,50241000.0,25986000.0,49786000.0,261000.0,0.0,0.674,176000.0,7000000.0,64295000.0,9671000.0,20486000.0,156036000.0,146208000.0,169204000.0,176522000.0,40254000.0,13796000.0,2422000.0,152031000.0,0.0,0.1412,21467000.0,16312000.0,3188000.0,5272000.0,0.0,-454000.0,10744000.0,22997000.0,9000.0,35860000.0,9026000.0,86851000.0,,,19139000.0,
2009,department,AVEYRON,273377,012,http://alize2.finances.gouv.fr/departements/detail.php?dep=012&exercice=2009,51405000.0,11376000.0,80748000.0,113276000.0,39923000.0,,,,,,,,,435128000.0,896000.0,0.13390000000000002,58264000.0,,,,,15698000.0,131021000.0,11565000.0,,,21315000.0,4235000.0,-20125000.0,34656000.0,292906000.0,0.0,0.0676,19803000.0,60518000.0,164309000.0,66016000.0,143859000.0,481000.0,0.0,0.573,275000.0,20000000.0,109405000.0,20611000.0,14530000.0,279108000.0,251850000.0,292824000.0,293638000.0,52480000.0,29679000.0,5304000.0,264571000.0,25000.0,0.1225,32410000.0,37480000.0,9587000.0,22604000.0,0.0,-20451000.0,6427000.0,40974000.0,133000.0,60073000.0,13749000.0,148160000.0,,,14278000.0,
2009,department,TARN-ET-GARONNE,226849,082,http://alize2.finances.gouv.fr/departements/detail.php?dep=082&exercice=2009,43792000.0,12831000.0,48325000.0,72405000.0,29700000.0,,,,,,,,,349301000.0,2248000.0,0.142,49601000.0,,,,,20825000.0,189575000.0,9089000.0,,,12602000.0,11779000.0,3225000.0,13867000.0,215678000.0,0.0,0.08070000000000001,17408000.0,61549000.0,133443000.0,35705000.0,136489000.0,406000.0,0.0,0.7620999999999999,310000.0,21000000.0,106124000.0,18211000.0,17092000.0,264433000.0,255606000.0,279507000.0,281525000.0,52502000.0,17442000.0,3484000.0,187077000.0,13000.0,0.2036,38089000.0,28149000.0,5437000.0,8730000.0,0.0,3046000.0,14318000.0,23900000.0,221000.0,48058000.0,7758000.0,132200000.0,,,19592000.0,
2009,department,TARN,365335,081,http://alize2.finances.gouv.fr/departements/detail.php?dep=081&exercice=2009,70011000.0,18750000.0,77030000.0,113538000.0,46650000.0,,,,,,,,,416548000.0,6095000.0,0.1617,67356000.0,,,,,26942000.0,272765000.0,19379000.0,,,13286000.0,7696000.0,-8181000.0,32429000.0,319597000.0,0.0,0.09390000000000001,30010000.0,91631000.0,152459000.0,37684000.0,144278000.0,780000.0,0.0,0.6837000000000001,533000.0,25540000.0,158499000.0,26940000.0,24248000.0,337527000.0,322632000.0,360983000.0,361775000.0,75810000.0,30922000.0,4428000.0,289806000.0,0.0,0.20420000000000002,59179000.0,39353000.0,7239000.0,8086000.0,0.0,-8181000.0,20627000.0,38351000.0,2000.0,68496000.0,14879000.0,206744000.0,,,30347000.0,
2009,department,LOT,169531,046,http://alize2.finances.gouv.fr/departements/detail.php?dep=046&exercice=2009,21801000.0,10139000.0,47194000.0,67367000.0,23565000.0,,,,,,,,,188888000.0,114000.0,0.1352,25538000.0,,,,,10071000.0,95592000.0,7786000.0,,,11815000.0,2389000.0,-5793000.0,20943000.0,194271000.0,0.0,0.07150000000000001,13892000.0,42903000.0,95494000.0,42553000.0,89703000.0,241000.0,0.0,1.1332,273000.0,15000000.0,63871000.0,14171000.0,15151000.0,167314000.0,156580000.0,178232000.0,182464000.0,43488000.0,12342000.0,3905000.0,154669000.0,1000.0,0.15109999999999998,23371000.0,22606000.0,6251000.0,13106000.0,0.0,-5791000.0,6904000.0,21652000.0,492000.0,42673000.0,6953000.0,88713000.0,,,13615000.0,
2009,department,HAUTES-PYRENEES,227736,065,http://alize2.finances.gouv.fr/departements/detail.php?dep=065&exercice=2009,44942000.0,13916000.0,62383000.0,84980000.0,34987000.0,,,,,,,,,274750000.0,1408000.0,0.1595,43823000.0,,,,,18328000.0,103778000.0,15844000.0,,,8794000.0,2700000.0,-3568000.0,14492000.0,283798000.0,0.0,0.09609999999999999,27273000.0,64546000.0,253818000.0,38339000.0,250671000.0,506000.0,0.0,0.5194,263000.0,35000000.0,112410000.0,11232000.0,10925000.0,261972000.0,232886000.0,270339000.0,272897000.0,53499000.0,24574000.0,4129000.0,237385000.0,0.0,0.1655,39286000.0,29746000.0,4055000.0,3176000.0,0.0,-3146000.0,10668000.0,37454000.0,16000.0,54531000.0,23376000.0,145185000.0,,,17868000.0,
2009,department,CORREZE,240363,019,http://alize2.finances.gouv.fr/departements/detail.php?dep=019&exercice=2009,44190000.0,11109000.0,66099000.0,89354000.0,35085000.0,,,,,,,,,353549000.0,2158000.0,0.1313,46421000.0,,,,,27166000.0,333035000.0,17869000.0,,,21280000.0,9719000.0,2637000.0,3415000.0,280307000.0,0.0,0.0639,17911000.0,54200000.0,186559000.0,59305000.0,189590000.0,466000.0,0.0,0.5163,242000.0,61000000.0,93401000.0,20866000.0,6052000.0,252351000.0,226303000.0,252679000.0,258404000.0,47717000.0,42983000.0,3819000.0,228620000.0,0.0,0.1307,29880000.0,34643000.0,5356000.0,11831000.0,0.0,3032000.0,6920000.0,26376000.0,265000.0,50181000.0,10522000.0,130894000.0,,,12985000.0,
2009,department,HAUTE-VIENNE,367156,087,http://alize2.finances.gouv.fr/departements/detail.php?dep=087&exercice=2009,72274000.0,17729000.0,86684000.0,119418000.0,42110000.0,,,,,,,,,539405000.0,1094000.0,0.0935,50434000.0,,,,,9769000.0,57107000.0,8459000.0,,,9269000.0,1316000.0,-8850000.0,35468000.0,466321000.0,0.0,0.07730000000000001,36046000.0,89043000.0,102565000.0,47153000.0,93715000.0,909000.0,0.0,0.27690000000000003,251000.0,15000000.0,122056000.0,30736000.0,26617000.0,325045000.0,292604000.0,333548000.0,351662000.0,68053000.0,23087000.0,6667000.0,347308000.0,0.0,0.1076,37371000.0,24815000.0,5370000.0,6329000.0,0.0,-8850000.0,17326000.0,40944000.0,2775000.0,66003000.0,6359000.0,200029000.0,,,21992000.0,
2009,department,CREUSE,123401,023,http://alize2.finances.gouv.fr/departements/detail.php?dep=023&exercice=2009,24296000.0,4863000.0,49897000.0,73025000.0,23088000.0,,,,,,,,,109975000.0,74000.0,0.1405,15451000.0,,,,,10067000.0,77018000.0,8088000.0,,,4995000.0,1984000.0,-1812000.0,7780000.0,115072000.0,0.0,0.1018,11714000.0,37637000.0,41486000.0,21051000.0,39674000.0,146000.0,0.0,0.4722,69000.0,9800000.0,37927000.0,12002000.0,5968000.0,142162000.0,135480000.0,146812000.0,148130000.0,26824000.0,7326000.0,1727000.0,92299000.0,0.0,0.1252,11557000.0,19579000.0,4707000.0,7589000.0,0.0,-1812000.0,4383000.0,11331000.0,312000.0,31431000.0,5399000.0,82391000.0,,,9449000.0,
2009,department,AIN,566740,001,http://alize2.finances.gouv.fr/departements/detail.php?dep=001&exercice=2009,78761000.0,47115000.0,84159000.0,113837000.0,33602000.0,,,,,,,,,1270997000.0,2572000.0,0.08070000000000001,102570000.0,,,,,26466000.0,400162000.0,18993000.0,,,27204000.0,8013000.0,-45302000.0,78493000.0,705496000.0,0.0,0.056799999999999996,40072000.0,74722000.0,346698000.0,98683000.0,301396000.0,2116000.0,0.0,0.25420000000000004,539000.0,65000000.0,179456000.0,48761000.0,33191000.0,411113000.0,375923000.0,430845000.0,444305000.0,110129000.0,74906000.0,5929000.0,603145000.0,0.0,0.0723,43608000.0,66902000.0,5340000.0,75537000.0,0.0,-45302000.0,13327000.0,54922000.0,1244000.0,71662000.0,22372000.0,228571000.0,,,23203000.0,
2009,department,ISERE,1169491,038,http://alize2.finances.gouv.fr/departements/detail.php?dep=038&exercice=2009,206260000.0,80851000.0,239553000.0,310914000.0,85659000.0,,,,,,,,,2905209000.0,4268000.0,0.0975,283262000.0,,,,,30010000.0,64100000.0,30000000.0,,,48947000.0,10000.0,7935000.0,24768000.0,1346711000.0,0.0,0.071,95618000.0,204729000.0,393773000.0,192841000.0,401708000.0,3014000.0,0.0,0.3519,1061000.0,64100000.0,544968000.0,169192000.0,32703000.0,1115946000.0,966592000.0,1134274000.0,1148649000.0,228835000.0,114082000.0,18626000.0,1307723000.0,37000.0,0.11810000000000001,154442000.0,80637000.0,12502000.0,18973000.0,0.0,7935000.0,37297000.0,167682000.0,3300000.0,170712000.0,46334000.0,710404000.0,,,65540000.0,
2009,department,SAVOIE,403090,073,http://alize2.finances.gouv.fr/departements/detail.php?dep=073&exercice=2009,54368000.0,50128000.0,75568000.0,96278000.0,31210000.0,,,,,,,,,1097092000.0,1867000.0,0.0909,99726000.0,,,,,17835000.0,280576000.0,11761000.0,,,26410000.0,6196000.0,-22549000.0,57911000.0,635674000.0,0.0,0.0492,31275000.0,60227000.0,312038000.0,92304000.0,289488000.0,803000.0,0.0,0.2937,236000.0,70000000.0,178756000.0,49324000.0,35361000.0,389308000.0,339730000.0,417790000.0,424669000.0,121864000.0,90090000.0,6668000.0,635550000.0,0.0,0.0746,47413000.0,56894000.0,4242000.0,22709000.0,0.0,-22550000.0,8142000.0,78060000.0,1384000.0,81306000.0,28485000.0,194763000.0,,,20964000.0,
2009,department,RHONE,1669655,069,http://alize2.finances.gouv.fr/departements/detail.php?dep=069&exercice=2009,286692000.0,164112000.0,312994000.0,401268000.0,101786000.0,,,,,,,,,3495462000.0,1441000.0,0.0757,264592000.0,,,,,217601000.0,695372000.0,198169000.0,,,31582000.0,20683000.0,-37215000.0,107873000.0,1982757000.0,0.0,0.0637,126301000.0,307398000.0,952683000.0,185730000.0,908213000.0,6019000.0,0.0,0.1096,660000.0,251718000.0,525214000.0,164751000.0,70658000.0,1329024000.0,1203717000.0,1374505000.0,1399682000.0,380524000.0,137136000.0,27646000.0,2143374000.0,0.0,0.060899999999999996,130531000.0,120439000.0,12151000.0,19803000.0,0.0,-44470000.0,71444000.0,170787000.0,13326000.0,249604000.0,43289000.0,811249000.0,,,123642000.0,
2009,department,LOIRE,741269,042,http://alize2.finances.gouv.fr/departements/detail.php?dep=042&exercice=2009,150266000.0,36651000.0,147406000.0,200478000.0,67416000.0,,,,,,,,,1156185000.0,15474000.0,0.10300000000000001,119086000.0,,,,,29305000.0,292134000.0,22809000.0,,,19005000.0,7065000.0,-4506000.0,16409000.0,819039000.0,0.0,0.08439999999999999,69126000.0,140028000.0,248683000.0,58884000.0,242806000.0,3034000.0,0.0,0.237,719000.0,40000000.0,264314000.0,44696000.0,11902000.0,639480000.0,565016000.0,633027000.0,651382000.0,127457000.0,59476000.0,9104000.0,724635000.0,1000.0,0.1092,79130000.0,78650000.0,10055000.0,9980000.0,0.0,-5877000.0,26037000.0,68011000.0,588000.0,109073000.0,30126000.0,369560000.0,,,47473000.0,
2009,department,ARDECHE,306238,007,http://alize2.finances.gouv.fr/departements/detail.php?dep=007&exercice=2009,43754000.0,17468000.0,68929000.0,98178000.0,38560000.0,,,,,,,,,530790000.0,814000.0,0.12390000000000001,65765000.0,,,,,20426000.0,201039000.0,15731000.0,,,16081000.0,4695000.0,-8796000.0,10983000.0,317076000.0,0.0,0.0799,25335000.0,72286000.0,180397000.0,51662000.0,171601000.0,602000.0,0.0,0.7001000000000001,422000.0,31500000.0,129777000.0,12011000.0,2187000.0,304538000.0,268384000.0,302531000.0,306725000.0,65650000.0,36618000.0,4707000.0,273576000.0,6000.0,0.1356,37097000.0,40531000.0,5458000.0,20536000.0,0.0,-8796000.0,13716000.0,34148000.0,305000.0,60574000.0,32435000.0,162070000.0,,,21934000.0,
2009,department,DROME,468608,026,http://alize2.finances.gouv.fr/departements/detail.php?dep=026&exercice=2009,79821000.0,33096000.0,99015000.0,136780000.0,42095000.0,,,,,,,,,1021707000.0,5371000.0,0.1033,105542000.0,,,,,25933000.0,90263000.0,25083000.0,,,24650000.0,942000.0,-17646000.0,52547000.0,551831000.0,0.0,0.0765,42216000.0,106555000.0,250798000.0,96311000.0,233020000.0,1471000.0,0.0,0.4163,612000.0,45000000.0,209017000.0,59507000.0,34901000.0,457428000.0,403166000.0,480980000.0,492330000.0,106945000.0,45391000.0,10501000.0,531428000.0,0.0,0.11349999999999999,60317000.0,38498000.0,9060000.0,9411000.0,0.0,-17778000.0,22057000.0,77814000.0,371000.0,92761000.0,16705000.0,269609000.0,,,39569000.0,
2009,department,HAUTE-SAVOIE,696255,074,http://alize2.finances.gouv.fr/departements/detail.php?dep=074&exercice=2009,96779000.0,95452000.0,87940000.0,133629000.0,42196000.0,,,,,,,,,1565575000.0,859000.0,0.0708,110841000.0,,,,,38486000.0,356454000.0,28809000.0,,,38896000.0,9730000.0,-21221000.0,49038000.0,1175928000.0,0.0,0.0533,62675000.0,93132000.0,308657000.0,109163000.0,287834000.0,2000000.0,0.0,0.2302,460000.0,70000000.0,248255000.0,88761000.0,27817000.0,564358000.0,502912000.0,588675000.0,592175000.0,189244000.0,83685000.0,13980000.0,932298000.0,19000.0,0.0765,71323000.0,78954000.0,5504000.0,18636000.0,0.0,-20823000.0,14763000.0,85763000.0,289000.0,96951000.0,36305000.0,316632000.0,,,32142000.0,
